2951,73,Albert Campbell,205,Printer,Tech Supplies,Wallet,37,74,+199443205-03-10T00:24:54.888Z,Ecuador,Quito,www.fakename.com,2951,null,System failure
2952,94,Miranda Gray,104,Ladder,Home Supplies,Internet Banking,89,59.98,+34930496-05-08T04:26:00.437Z,Kuwait,Kuwait City,www.dontlikeyou.com,2952,Y,N/A
2953,97,Shannon Swanson,108,Cutting board,Home Supplies,Internet Banking,47,17.99,-37633493-11-29T02:03:23.705Z,Kuwait,Kuwait City,www.boguswebsite.com,2953,N,Unknown
2954,76,Jeremy Mcguire,203,Mouse,Tech Supplies,UPI,36,5.99,null,Spain,null,www.whatever.com,2954,N,null
2955,1,Ricky Begbie,109,Dinner plates,Home Supplies,Internet Banking,83,0.88,-12482385-12-25T18:39:22.315Z,United States,San Francisco,www.boguswebsite.com,null,Y,N/A
2956,23,null,109,Dinner plates,Home Supplies,card,43,0.88,-126786214-04-10T07:51:37.229Z,Canada,Vancouver,www.dontlikeyou.com,2956,Y,N/A
2957,20,Bram Murgatroyd,104,null,Home Supplies,null,26,59.98,-254519348-12-10T13:10:07.294Z,Canada,Vancouver,www.dontlikeyou.com,2957,Y,N/A
2958,66,Elaine Barnett,110,Ice cube trays,Home Supplies,Internet Banking,38,2.44,+145422731-03-12T13:02:47.140Z,Ecuador,Quito,null,null,Y,N/A
2959,21,Quentin Carr,-1,Measuring cup,Home Supplies,Wallet,21,1.88,null,Canada,Vancouver,www.dontlikeyou.com,null,Y,null
2960,28,Guiying Ortiz,207,Speaker,Tech Supplies,UPI,59,25.99,-71672907-03-01T13:17:26.616Z,Canada,Vancouver,null,2960,Y,N/A
2961,37,David Cortez,102,Mop,Home Supplies,UPI,56,12,-172608924-08-31T08:47:51.747Z,Paraguay,Asunción,www.fakename.com,2961,Y,N/A
2962,11,Pete Del Río,108,Cutting board,Home Supplies,UPI,64,17.99,null,United States,San Francisco,www.fakename.com,2962,Y,N/A
2963,34,Bertie Zavala,208,Computer case,Tech Supplies,null,20,58.27,+137798848-09-04T12:17:22.432Z,Paraguay,Asunción,www.boguswebsite.com,2963,N,Unknown
2964,88,Lionel Little,104,Ladder,Home Supplies,card,63,59.98,+70239692-07-04T15:24:50.131Z,Spain,Córdoba,www.whatever.com,2964,Y,N/A
2965,71,Jorge Casey,111,Mixing bowl,Home Supplies,Internet Banking,37,6.45,+258482893-12-11T18:38:46.874Z,Ecuador,Quito,www.dontlikeyou.com,2965,N,null
2966,50,Kyler Arreola,203,Mouse,Tech Supplies,Wallet,79,5.99,+122473148-03-10T18:42:47.831Z,Italy,null,www.dontlikeyou.com,null,Y,N/A
2967,41,Coty Irving,108,Cutting board,Home Supplies,card,58,17.99,-628673-08-14T17:26:31.664Z,Paraguay,Asunción,www.fakename.com,2967,N,Unknown
2968,7,Goldie Balfour,103,Box cutter,Home Supplies,Wallet,11,1.97,+264127751-12-01T20:02:17.400Z,United States,San Francisco,www.fakename.com,null,Y,N/A
2969,62,Dianna Cross,109,Dinner plates,Home Supplies,UPI,71,0.88,-96423516-09-15T20:42:18.987Z,Ecuador,Quito,www.dontlikeyou.com,2969,N,Invalid billing address
2970,48,null,102,Mop,Home Supplies,UPI,32,12,-179686503-01-26T00:27:02.147Z,Italy,null,www.dontlikeyou.com,2970,Y,N/A
2971,59,Cory Mcdonald,-1,Ice cube trays,Home Supplies,Internet Banking,75,2.44,-102992512-01-26T12:56:40.721Z,Italy,Bologna,www.fakename.com,null,N,Invalid payment method
2972,35,Poncio Gladwyn,204,Charger,Tech Supplies,UPI,63,10.99,+212382820-05-15T01:33:04.026Z,Paraguay,Asunción,null,null,N,Unknown
2973,94,Miranda Gray,110,Ice cube trays,Home Supplies,Internet Banking,80,2.44,-211862154-05-25T19:08:49.492Z,Kuwait,Kuwait City,www.whatever.com,2973,Y,N/A
2974,56,Brett Robinson,207,Speaker,Tech Supplies,UPI,48,25.99,+153181598-09-23T08:11:08.389Z,Italy,null,www.fakewebsite.com,null,Y,N/A
2975,66,Elaine Barnett,206,Monitor,Tech Supplies,card,35,249,+276251596-08-21T10:54:50.376Z,Ecuador,Quito,www.boguswebsite.com,2975,Y,N/A
2976,52,null,102,Mop,Home Supplies,UPI,75,12,+219328486-05-23T10:00:08.005Z,null,Bologna,www.boguswebsite.com,2976,Y,N/A
2977,93,Shaun Wade,101,Window cleaner,Home Supplies,UPI,11,6,+160220804-01-09T16:42:42.437Z,null,Kuwait City,www.boguswebsite.com,2977,N,Invalid payment method
2978,13,Indie Sutton,201,Laptop,Tech Supplies,Internet Banking,6,599.99,-236935761-08-25T00:26:46.554Z,null,null,www.whatever.com,2978,null,N/A
2979,15,Cate Hsu,201,Laptop,Tech Supplies,card,18,599.99,-113840920-04-29T11:35:35.368Z,United States,San Francisco,www.whatever.com,2979,null,Unknown
2980,25,Jorie Stevens,205,Printer,Tech Supplies,UPI,68,74,+50926368-12-13T15:32:49.755Z,Canada,Vancouver,www.dontlikeyou.com,2980,Y,N/A
2981,9,Tatiana Plaskett,208,Computer case,Tech Supplies,UPI,14,58.27,+188228485-02-26T16:32:20.231Z,null,San Francisco,www.dontlikeyou.com,2981,N,Unknown
2982,81,Henrietta Wood,106,Screws,Home Supplies,null,29,4.84,-283885418-09-21T22:16:23.019Z,null,Córdoba,www.dontlikeyou.com,null,null,System failure
2983,-1,Macey Bronson,102,Mop,Home Supplies,null,79,12,-6329323-08-09T06:22:43.840Z,United States,San Francisco,www.whatever.com,2983,null,N/A
2984,-1,Petrona Laird,205,Printer,Tech Supplies,Wallet,72,74,+31344765-07-03T18:04:27.397Z,United States,San Francisco,www.whatever.com,2984,N,Unknown
2985,28,null,102,Mop,Home Supplies,Internet Banking,61,12,-260988241-02-27T20:41:32.738Z,Canada,null,www.fakewebsite.com,2985,Y,N/A
2986,-1,null,101,Window cleaner,Home Supplies,Wallet,62,6,null,Ecuador,Quito,www.dontlikeyou.com,2986,N,Invalid payment method
2987,-1,null,109,null,Home Supplies,Internet Banking,20,0.88,+135406247-10-05T14:42:01.402Z,Canada,Vancouver,www.boguswebsite.com,2987,Y,N/A
2988,41,null,202,Keyboard,Tech Supplies,UPI,69,19.89,+130366775-11-13T09:38:57.020Z,null,Asunción,www.fakename.com,null,Y,N/A
2989,72,Bradford Leonard,106,null,Home Supplies,Wallet,83,4.84,+272961999-10-19T11:47:36.493Z,Ecuador,Quito,www.fakewebsite.com,null,N,Invalid payment method
2990,61,Cary Mason,204,Charger,Tech Supplies,null,68,10.99,-261644382-10-22T05:25:53.345Z,Ecuador,Quito,www.dontlikeyou.com,2990,Y,N/A
2991,23,null,204,Charger,Tech Supplies,Wallet,30,10.99,+130975172-11-11T02:38:57.465Z,Canada,Vancouver,www.dontlikeyou.com,2991,N,Unknown
2992,86,Enrique Henry,207,Speaker,Tech Supplies,Wallet,70,25.99,+61956350-05-14T09:23:36.758Z,null,Córdoba,www.dontlikeyou.com,2992,N,null
2993,45,Xiadani Fishman,108,Cutting board,Home Supplies,UPI,7,17.99,+267298787-11-29T06:06:47.733Z,Paraguay,Asunción,null,2993,Y,null
2994,-1,Clarity Snelling,208,Computer case,Tech Supplies,null,40,58.27,-121464301-06-22T21:51:11.824Z,Italy,Bologna,www.whatever.com,2994,N,Unknown
2995,-1,Pete Del Río,106,null,Home Supplies,card,27,4.84,-200793662-04-21T05:39:15.995Z,United States,San Francisco,www.fakename.com,null,N,Unknown
2996,10,Stefani Feng,103,Box cutter,Home Supplies,card,85,1.97,-224202078-03-05T11:40:55.291Z,null,San Francisco,www.fakename.com,2996,Y,N/A
2997,-1,Angie Barnes,205,Printer,Tech Supplies,card,87,74,-64630066-03-29T12:48:25.312Z,Spain,Córdoba,www.dontlikeyou.com,null,N,Transaction limit exceeded
2998,96,Cecelia Rowe,104,Ladder,Home Supplies,Internet Banking,9,59.98,null,uwait,Kuwait City,null,2998,Y,N/A
2999,-1,Rolland Seymour,203,Mouse,Tech Supplies,Wallet,65,5.99,+6707414-01-18T16:12:43.239Z,United States,San Francisco,www.fakewebsite.com,2999,Y,N/A
3000,27,Shanelle Bolívar,111,Mixing bowl,Home Supplies,Internet Banking,23,6.45,+56602835-05-26T22:32:47.228Z,null,Vancouver,www.whatever.com,3000,Y,N/A
3001,48,Clarity Snelling,110,Ice cube trays,Home Supplies,Wallet,70,2.44,+86611173-09-22T21:21:41.432Z,Italy,Bologna,www.boguswebsite.com,3001,null,Unknown
3002,25,Jorie Stevens,109,Dinner plates,Home Supplies,null,67,0.88,+128808947-04-19T13:13:20.155Z,Canada,Vancouver,www.fakewebsite.com,3002,N,Transaction limit exceeded
3003,49,Adolfo Hollins,206,Monitor,Tech Supplies,UPI,21,249,-210197347-12-26T10:19:51.955Z,Italy,Bologna,www.fakewebsite.com,null,null,N/A
3004,67,Kimberly Harper,101,Window cleaner,Home Supplies,null,11,6,-23817822-10-06T13:04:53.006Z,Ecuador,Quito,www.whatever.com,3004,N,Invalid payment method
3005,87,null,108,Cutting board,Home Supplies,card,68,17.99,+69503758-03-21T23:38:34.947Z,null,Córdoba,www.dontlikeyou.com,3005,N,Transaction limit exceeded
3006,24,Blake Ingham,108,Cutting board,Home Supplies,card,59,17.99,-197952492-06-28T16:16:28.225Z,Canada,Vancouver,www.fakename.com,3006,N,Invalid payment method
3007,30,Libby Horne,206,Monitor,Tech Supplies,Wallet,16,249,-182991273-04-24T17:19:20.489Z,null,Vancouver,www.fakename.com,3007,null,N/A
3008,2,null,-1,Keyboard,Tech Supplies,Wallet,78,19.89,+64902342-03-16T04:34:29.170Z,United States,San Francisco,null,3008,N,Invalid payment method
3009,7,Goldie Balfour,101,Window cleaner,Home Supplies,Internet Banking,48,6,-95372141-11-01T04:31:29.848Z,United States,San Francisco,www.boguswebsite.com,3009,N,Unknown
3010,9,Tatiana Plaskett,201,Laptop,Tech Supplies,Wallet,33,599.99,+206785468-11-19T04:50:27.726Z,United States,San Francisco,www.whatever.com,3010,Y,N/A
3011,34,Bertie Zavala,202,Keyboard,Tech Supplies,Wallet,77,19.89,-161763003-02-20T14:50:21.228Z,Paraguay,Asunción,www.fakewebsite.com,3011,N,Transaction limit exceeded
3012,-1,null,201,Laptop,Tech Supplies,Internet Banking,63,599.99,+238420261-08-13T09:49:21.972Z,Paraguay,Asunción,www.fakewebsite.com,null,N,Invalid billing address
3013,75,Roger Boyd,202,Keyboard,Tech Supplies,Wallet,46,19.89,+215025666-02-15T20:08:22.183Z,Ecuador,Quito,www.whatever.com,null,Y,null
3014,90,Christopher Lyons,103,null,Home Supplies,card,45,1.97,-280023324-10-08T02:28:46.905Z,null,Córdoba,null,3014,Y,N/A
3015,96,Cecelia Rowe,207,Speaker,Tech Supplies,UPI,78,25.99,+234641083-07-23T13:14:22.742Z,uwait,Kuwait City,www.dontlikeyou.com,3015,Y,N/A
3016,59,Cory Mcdonald,203,Mouse,Tech Supplies,card,14,5.99,+255840914-09-22T10:57:33.578Z,Italy,Bologna,www.fakewebsite.com,3016,Y,N/A
3017,37,David Cortez,108,Cutting board,Home Supplies,Wallet,20,17.99,-129349279-07-04T14:01:29.867Z,null,null,www.whatever.com,3017,N,Invalid payment method
3018,26,Lihuén Atkinson,202,Keyboard,Tech Supplies,null,41,19.89,-202786525-09-18T08:14:21.807Z,Canada,Vancouver,www.fakewebsite.com,3018,N,Invalid billing address
3019,17,Wade Mathers,-1,Printer,Tech Supplies,Internet Banking,52,74,-189743538-08-07T06:09:20.266Z,Canada,Vancouver,www.fakename.com,3019,Y,N/A
3020,1,Ricky Begbie,101,null,Home Supplies,UPI,74,6,+150219643-04-11T23:27:39.436Z,null,San Francisco,www.boguswebsite.com,3020,N,Unknown
3021,-1,Lynette Norman,207,Speaker,Tech Supplies,card,26,25.99,-182769140-01-27T20:07:46.298Z,Ecuador,null,null,null,Y,N/A
3022,7,Goldie Balfour,207,Speaker,Tech Supplies,Internet Banking,68,25.99,-281517119-07-29T01:37:23.325Z,United States,San Francisco,www.fakewebsite.com,3022,null,N/A
3023,3,Laraine Newell,108,null,Home Supplies,null,8,17.99,+64356356-09-30T07:38:49.935Z,United States,San Francisco,www.fakewebsite.com,3023,N,null
3024,79,Eduardo Evans,-1,Mouse,Tech Supplies,Wallet,86,5.99,-78982495-03-03T20:51:24.601Z,Spain,Córdoba,www.fakename.com,3024,N,Transaction limit exceeded
3025,-1,Cory Mcdonald,-1,Charger,Tech Supplies,card,34,10.99,-96538772-05-14T19:26:00.989Z,Italy,Bologna,www.dontlikeyou.com,3025,Y,N/A
3026,23,Amalia Shelby,110,Ice cube trays,Home Supplies,Internet Banking,30,2.44,-43720772-11-07T21:03:18.036Z,Canada,Vancouver,www.boguswebsite.com,3026,Y,N/A
3027,85,null,203,Mouse,Tech Supplies,Wallet,73,5.99,+97270085-03-31T07:14:43.299Z,Spain,Córdoba,www.fakewebsite.com,3027,N,Invalid billing address
3028,-1,Indie Sutton,-1,Screws,Home Supplies,Internet Banking,24,4.84,-57634617-02-12T23:33:56.535Z,United States,San Francisco,www.whatever.com,3028,Y,N/A
3029,14,Heraclio Mathers,106,Screws,Home Supplies,card,82,4.84,null,United States,San Francisco,www.dontlikeyou.com,3029,N,null
3030,93,Shaun Wade,106,Screws,Home Supplies,Wallet,1,4.84,null,Kuwait,Kuwait City,www.fakename.com,3030,Y,N/A
3031,72,Bradford Leonard,104,Ladder,Home Supplies,Internet Banking,8,59.98,-113973909-10-22T14:03:20.768Z,Ecuador,Quito,www.dontlikeyou.com,3031,null,Transaction limit exceeded
3032,4,Berry Burgess,102,Mop,Home Supplies,Wallet,64,12,null,United States,San Francisco,www.fakewebsite.com,3032,N,System failure
3033,90,Christopher Lyons,107,Measuring cup,Home Supplies,UPI,89,1.88,-104337293-02-14T10:45:06.863Z,Spain,Córdoba,www.boguswebsite.com,3033,N,Invalid billing address
3034,-1,Roger Boyd,207,Speaker,Tech Supplies,Internet Banking,20,25.99,-152289994-09-22T12:43:05.229Z,Ecuador,Quito,www.whatever.com,3034,N,null
3035,12,Inma Killam,204,Charger,Tech Supplies,Wallet,24,10.99,-223134841-11-10T09:40:23.706Z,null,San Francisco,www.whatever.com,3035,N,Invalid payment method
3036,-1,Shanelle Bolívar,-1,Cutting board,Home Supplies,card,38,17.99,+97957797-07-29T02:21:12.837Z,Canada,Vancouver,www.fakename.com,null,null,Unknown
3037,71,Jorge Casey,208,Computer case,Tech Supplies,null,24,58.27,-85499249-09-28T21:33:11.325Z,Ecuador,Quito,www.dontlikeyou.com,3037,Y,N/A
3038,76,Jeremy Mcguire,109,Dinner plates,Home Supplies,card,30,0.88,+148554764-09-20T01:07:39.485Z,Spain,Córdoba,www.dontlikeyou.com,3038,Y,N/A
3039,90,Christopher Lyons,208,Computer case,Tech Supplies,Internet Banking,77,58.27,+267942390-05-17T04:27:52.568Z,null,Córdoba,null,3039,Y,N/A
3040,39,Gillespie Hogarth,108,Cutting board,Home Supplies,UPI,35,17.99,+187826074-08-20T16:55:24.472Z,Paraguay,Asunción,www.dontlikeyou.com,3040,N,Transaction limit exceeded
3041,94,Miranda Gray,104,null,Home Supplies,UPI,79,59.98,+176188908-09-25T02:04:48.843Z,Kuwait,Kuwait City,null,3041,Y,N/A
3042,-1,Jorie Stevens,206,Monitor,Tech Supplies,card,21,249,null,Canada,null,www.fakewebsite.com,3042,Y,N/A
3043,30,Libby Horne,110,Ice cube trays,Home Supplies,Wallet,10,2.44,-104682401-09-06T18:42:15.827Z,Canada,Vancouver,www.fakewebsite.com,3043,null,System failure
3044,61,Cary Mason,-1,Speaker,Tech Supplies,UPI,53,25.99,-237918345-09-11T15:53:38.032Z,null,Quito,null,3044,N,Transaction limit exceeded
3045,9,Tatiana Plaskett,101,Window cleaner,Home Supplies,null,25,6,+125343668-01-22T04:45:45.810Z,United States,San Francisco,null,3045,N,null
3046,97,Shannon Swanson,-1,Printer,Tech Supplies,card,25,74,+198232018-12-03T09:38:14.173Z,Kuwait,Kuwait City,www.dontlikeyou.com,3046,N,System failure
3047,21,null,110,Ice cube trays,Home Supplies,null,17,2.44,+45155873-01-11T03:37:39.696Z,null,Vancouver,www.fakename.com,null,N,Transaction limit exceeded
3048,44,Cathy Gilbert,203,Mouse,Tech Supplies,Internet Banking,87,5.99,+216804084-05-11T17:44:08.518Z,Paraguay,null,www.boguswebsite.com,3048,N,Invalid billing address
3049,85,Margaret Lewis,201,Laptop,Tech Supplies,card,39,599.99,+44001513-07-15T07:18:59.070Z,Spain,Córdoba,www.fakewebsite.com,3049,null,null
3050,8,Petrona Laird,205,Printer,Tech Supplies,Internet Banking,68,74,-44749810-04-12T13:34:14.035Z,United States,San Francisco,www.boguswebsite.com,3050,N,Invalid payment method
3051,7,Goldie Balfour,-1,Speaker,Tech Supplies,null,76,25.99,+44552936-06-22T20:31:23.340Z,United States,San Francisco,www.fakename.com,3051,null,N/A
3052,67,Kimberly Harper,201,Laptop,Tech Supplies,null,15,599.99,+4663369-02-19T16:16:20.111Z,Ecuador,Quito,www.fakewebsite.com,3052,Y,N/A
3053,67,Kimberly Harper,104,Ladder,Home Supplies,null,60,59.98,-218305310-10-31T15:29:08.575Z,Ecuador,Quito,www.dontlikeyou.com,3053,Y,N/A
3054,65,Lynette Norman,101,Window cleaner,Home Supplies,Internet Banking,18,6,-97743017-07-10T05:05:08.484Z,Ecuador,Quito,www.whatever.com,3054,N,Transaction limit exceeded
3055,87,Stanley Goodman,109,Dinner plates,Home Supplies,null,21,0.88,+146976765-11-18T23:05:55.222Z,Spain,Córdoba,www.fakewebsite.com,3055,N,Invalid payment method
3056,-1,Jeannie Elliott,106,Screws,Home Supplies,Wallet,87,4.84,+121875914-03-06T16:17:54.184Z,null,Kuwait City,www.dontlikeyou.com,3056,N,Invalid billing address
3057,58,Gordon Patrick,208,Computer case,Tech Supplies,null,45,58.27,+251549451-08-21T05:45:18.854Z,Italy,Bologna,www.dontlikeyou.com,3057,N,Invalid payment method
3058,10,Stefani Feng,205,Printer,Tech Supplies,UPI,37,74,+241481922-07-19T01:02:51.308Z,United States,null,www.boguswebsite.com,3058,Y,N/A
3059,14,null,201,Laptop,Tech Supplies,Wallet,46,599.99,null,United States,San Francisco,www.boguswebsite.com,3059,Y,N/A
3060,21,Quentin Carr,208,Computer case,Tech Supplies,Internet Banking,29,58.27,+10651564-04-28T18:15:45.939Z,Canada,Vancouver,www.boguswebsite.com,3060,N,Unknown
3061,60,Bobby Montgomery,-1,Computer case,Tech Supplies,card,83,58.27,-118744350-07-23T05:01:24.904Z,Italy,Bologna,www.fakename.com,3061,N,System failure
3062,74,Alison Hanson,110,Ice cube trays,Home Supplies,card,39,2.44,+33136319-06-13T08:49:22.895Z,Ecuador,Quito,www.whatever.com,3062,Y,N/A
3063,23,Amalia Shelby,-1,Speaker,Tech Supplies,Wallet,66,25.99,+208676244-03-03T18:59:09.231Z,Canada,Vancouver,www.whatever.com,3063,N,Invalid payment method
3064,43,Finley Dick,110,null,Home Supplies,Wallet,1,2.44,-135042782-06-25T05:00:26.401Z,Paraguay,Asunción,www.boguswebsite.com,3064,Y,N/A
3065,18,Saray Zhou,202,Keyboard,Tech Supplies,Internet Banking,48,19.89,+54941632-08-02T05:16:15.556Z,Canada,Vancouver,www.whatever.com,3065,N,Invalid billing address
3066,75,Roger Boyd,107,Measuring cup,Home Supplies,Wallet,51,1.88,+190371438-05-04T18:04:11.320Z,Ecuador,null,www.boguswebsite.com,3066,Y,N/A
3067,68,Danny Palmer,110,Ice cube trays,Home Supplies,UPI,34,2.44,null,Ecuador,Quito,www.fakewebsite.com,3067,N,System failure
3068,79,Eduardo Evans,110,Ice cube trays,Home Supplies,UPI,14,2.44,+79076632-10-08T20:18:13.267Z,Spain,Córdoba,www.boguswebsite.com,null,Y,N/A
3069,83,Angie Barnes,-1,Ladder,Home Supplies,card,13,59.98,+104110363-08-11T17:01:40.038Z,null,Córdoba,www.fakewebsite.com,3069,null,Transaction limit exceeded
3070,68,Danny Palmer,204,Charger,Tech Supplies,UPI,77,10.99,-157229634-08-21T03:38:13.257Z,null,Quito,www.dontlikeyou.com,3070,Y,N/A
3071,19,Sindy Gardener,205,null,Tech Supplies,UPI,50,74,+284265586-05-23T12:07:51.853Z,Canada,Vancouver,www.whatever.com,3071,Y,N/A
3072,73,Albert Campbell,203,Mouse,Tech Supplies,Internet Banking,46,5.99,-129883651-07-03T07:33:36.201Z,Ecuador,Quito,null,null,Y,N/A
3073,69,Fredrick Kelly,-1,Printer,Tech Supplies,null,1,74,+241953986-05-10T21:06:28.376Z,Ecuador,Quito,www.dontlikeyou.com,3073,Y,N/A
3074,54,Guadalupe Thomas,-1,Speaker,Tech Supplies,card,25,25.99,-56600180-09-29T18:44:46.598Z,Italy,Bologna,www.boguswebsite.com,3074,Y,N/A
3075,99,Erin Dean,205,Printer,Tech Supplies,Internet Banking,20,74,+270083991-08-12T18:20:44.036Z,Kuwait,null,www.fakewebsite.com,3075,N,Unknown
3076,31,Demi MacInnes,109,Dinner plates,Home Supplies,UPI,14,0.88,+131242740-06-07T09:13:31.846Z,Paraguay,Asunción,www.dontlikeyou.com,3076,Y,N/A
3077,62,Dianna Cross,104,null,Home Supplies,Wallet,44,59.98,null,Ecuador,Quito,www.fakename.com,3077,N,null
3078,85,Margaret Lewis,202,Keyboard,Tech Supplies,Wallet,44,19.89,-95730637-11-20T18:13:02.898Z,Spain,Córdoba,www.dontlikeyou.com,null,N,Transaction limit exceeded
3079,16,José Ángel Plaskett,109,Dinner plates,Home Supplies,card,16,0.88,null,Canada,null,www.whatever.com,3079,Y,N/A
3080,12,Inma Killam,-1,null,Home Supplies,Wallet,88,59.98,+180039270-06-24T08:06:52.039Z,United States,San Francisco,www.whatever.com,3080,N,System failure
3081,50,Kyler Arreola,201,Laptop,Tech Supplies,Internet Banking,68,599.99,+49404810-11-09T07:52:55.632Z,Italy,Bologna,null,null,Y,N/A
3082,-1,Cate Hsu,206,Monitor,Tech Supplies,UPI,49,249,null,null,San Francisco,www.boguswebsite.com,3082,N,Transaction limit exceeded
3083,-1,null,103,Box cutter,Home Supplies,Internet Banking,61,1.97,+164079412-07-01T10:26:40.793Z,Canada,Vancouver,www.whatever.com,null,N,Transaction limit exceeded
3084,72,null,203,Mouse,Tech Supplies,null,53,5.99,-62320088-09-01T17:29:47.973Z,Ecuador,Quito,www.dontlikeyou.com,3084,N,null
3085,92,Jeannie Elliott,102,Mop,Home Supplies,UPI,68,12,-196352975-10-26T07:27:03.165Z,Kuwait,Kuwait City,null,null,N,null
3086,73,Albert Campbell,104,Ladder,Home Supplies,card,30,59.98,null,Ecuador,Quito,www.whatever.com,3086,N,Invalid billing address
3087,67,Kimberly Harper,206,Monitor,Tech Supplies,card,84,249,-99037468-09-02T09:07:40.110Z,Ecuador,Quito,www.fakewebsite.com,3087,N,Invalid billing address
3088,82,Rose Strickland,-1,Box cutter,Home Supplies,UPI,46,1.97,+157249846-06-13T08:14:32.454Z,Spain,Córdoba,null,null,null,Invalid payment method
3089,33,Bart Kwok,110,null,Home Supplies,Wallet,77,2.44,null,null,Asunción,www.fakewebsite.com,3089,N,Invalid payment method
3090,18,Saray Zhou,107,Measuring cup,Home Supplies,Wallet,62,1.88,+118317201-07-30T04:37:18.961Z,Canada,Vancouver,www.fakename.com,3090,N,Transaction limit exceeded
3091,84,Dawn Tate,207,Speaker,Tech Supplies,UPI,63,25.99,null,null,Córdoba,www.fakename.com,3091,N,System failure
3092,97,Shannon Swanson,-1,Ladder,Home Supplies,Wallet,46,59.98,+145486257-08-03T06:13:59.670Z,Kuwait,Kuwait City,www.fakewebsite.com,null,N,Invalid billing address
3093,-1,null,206,Monitor,Tech Supplies,UPI,65,249,null,Paraguay,Asunción,www.dontlikeyou.com,3093,N,null
3094,6,Rolland Seymour,207,Speaker,Tech Supplies,Internet Banking,30,25.99,+77002607-06-20T20:12:52.394Z,United States,San Francisco,www.fakename.com,null,Y,null
3095,25,Jorie Stevens,204,Charger,Tech Supplies,card,52,10.99,null,Canada,Vancouver,www.dontlikeyou.com,3095,N,null
3096,66,Elaine Barnett,201,Laptop,Tech Supplies,Wallet,56,599.99,null,Ecuador,null,www.fakewebsite.com,3096,N,null
3097,71,Jorge Casey,205,Printer,Tech Supplies,Wallet,81,74,+38662976-12-21T20:18:00.828Z,Ecuador,Quito,www.fakename.com,3097,N,Invalid payment method
3098,-1,Berry Burgess,101,Window cleaner,Home Supplies,Wallet,50,6,+22930107-12-26T23:02:27.535Z,United States,San Francisco,www.fakewebsite.com,3098,N,Unknown
3099,84,Dawn Tate,109,Dinner plates,Home Supplies,UPI,73,0.88,-118197956-08-24T04:21:02.750Z,Spain,Córdoba,www.boguswebsite.com,3099,N,System failure
3100,64,Cornelius Bass,-1,null,Home Supplies,Wallet,63,17.99,+270077070-12-25T02:54:51.100Z,Ecuador,Quito,www.whatever.com,3100,null,N/A
3101,66,null,110,Ice cube trays,Home Supplies,Internet Banking,14,2.44,-32845153-07-07T05:10:22.538Z,Ecuador,null,www.fakewebsite.com,3101,N,Invalid payment method
3102,28,Guiying Ortiz,111,Mixing bowl,Home Supplies,card,37,6.45,-172321405-02-22T01:27:14.691Z,Canada,Vancouver,www.fakename.com,3102,Y,N/A
3103,53,Juana Curry,106,Screws,Home Supplies,UPI,60,4.84,-225821715-02-02T21:28:15.498Z,Italy,Bologna,www.whatever.com,3103,N,Transaction limit exceeded
3104,65,Lynette Norman,201,Laptop,Tech Supplies,null,45,599.99,null,Ecuador,Quito,www.whatever.com,3104,N,Transaction limit exceeded
3105,71,Jorge Casey,-1,Measuring cup,Home Supplies,card,38,1.88,-106544407-12-27T23:25:50.505Z,Ecuador,Quito,null,3105,null,System failure
3106,61,Cary Mason,206,Monitor,Tech Supplies,Wallet,27,249,+158054448-09-03T05:22:18.467Z,Ecuador,Quito,www.fakename.com,3106,Y,N/A
3107,63,Cathy Benson,201,Laptop,Tech Supplies,Internet Banking,72,599.99,-37105367-04-15T18:42:13.372Z,null,Quito,www.whatever.com,3107,Y,N/A
3108,35,Poncio Gladwyn,-1,Keyboard,Tech Supplies,UPI,55,19.89,null,null,Asunción,www.fakewebsite.com,null,Y,N/A
3109,28,Guiying Ortiz,205,Printer,Tech Supplies,card,56,74,+43858403-04-19T20:42:29.013Z,null,Vancouver,null,3109,Y,N/A
3110,69,Fredrick Kelly,206,Monitor,Tech Supplies,card,52,249,+289268790-05-15T07:58:47.785Z,null,Quito,www.dontlikeyou.com,null,N,Transaction limit exceeded
3111,7,null,109,Dinner plates,Home Supplies,Internet Banking,7,0.88,-88293334-04-12T00:27:47.788Z,United States,San Francisco,www.fakename.com,3111,null,N/A
3112,81,Henrietta Wood,202,Keyboard,Tech Supplies,card,70,19.89,+169226576-05-21T01:08:28.673Z,null,Córdoba,www.fakewebsite.com,null,Y,N/A
3113,46,Janine Doctor,202,Keyboard,Tech Supplies,card,33,19.89,+2640069-01-09T11:31:17.534Z,Italy,null,www.fakewebsite.com,3113,Y,N/A
3114,7,Goldie Balfour,-1,Window cleaner,Home Supplies,null,48,6,+224364486-08-08T07:06:18.405Z,United States,San Francisco,www.whatever.com,3114,Y,N/A
3115,68,Danny Palmer,103,Box cutter,Home Supplies,UPI,22,1.97,+248035068-09-23T11:14:07.162Z,Ecuador,Quito,null,null,null,Invalid payment method
3116,3,null,102,Mop,Home Supplies,Wallet,59,12,-139293893-10-24T03:43:20.117Z,United States,San Francisco,www.fakename.com,3116,N,System failure
3117,-1,Enrique Henry,110,Ice cube trays,Home Supplies,Wallet,43,2.44,-251168529-04-14T18:37:44.938Z,Spain,Córdoba,www.dontlikeyou.com,3117,Y,N/A
